AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.5,1.9,1.6,1.2,1.9,1.6,1.3,1.3,1.3
Institutional_Ownership,,,,,,,,,
Net_Insider_Purchases,-14.0,32.0,26.0,1.0,16.0,-17.0,-16.0,15.0,13.0
No_of_Employees,4000.0,4015.0,3972.0,3900.0,3780.0,2590.0,2575.0,2585.0,2690.0
No_of_Institutions,251.0,269.0,279.0,272.0,280.0,274.0,273.0,266.0,271.0
