AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,1.8,1.2
Net_Insider_Purchases,1.0,2.0
No_of_Employees,28.0,23.0
No_of_Institutions,17.0,13.0
