AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.6
Institutional_Ownership,65.4,65.4
Net_Insider_Purchases,-59.0,-59.0
No_of_Employees,248.0,248.0
No_of_Institutions,225.0,232.0
