AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.3,0.1,0.3,0.3,0.3,0.4,1.9,2.0
Institutional_Ownership,99.9,99.4,,98.7,100.0,,65.9,44.1
Net_Insider_Purchases,42.0,142.0,22.0,21.0,-209.0,-260.0,-6355.0,-6229.0
No_of_Employees,2500.0,2500.0,1880.0,1880.0,1880.0,1880.0,1700.0,1700.0
No_of_Institutions,1035.0,1092.0,1068.0,1010.0,986.0,944.0,677.0,565.0
