AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,14.7,15.1
Net_Insider_Purchases,,
No_of_Employees,11186.0,11186.0
No_of_Institutions,140.0,149.0
