AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.0,0.0,,
Institutional_Ownership,95.3,83.9,90.8,,71.5
Net_Insider_Purchases,0.0,0.0,0.0,-689.0,-689.0
No_of_Employees,,,,4.0,4.0
No_of_Institutions,42.0,37.0,31.0,46.0,45.0
