AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,03/31/2021
Insider_Ownership,2.1,3.1,5.1,4.6,4.5
Institutional_Ownership,72.9,32.5,37.1,35.9,3.1
Net_Insider_Purchases,-4.0,7817.0,2306.0,50486.0,49295.0
No_of_Employees,590.0,706.0,645.0,,
No_of_Institutions,109.0,149.0,136.0,82.0,48.0
