AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.9,0.0,0.0,1.6,1.6,0.0,,2.9,1.3
Institutional_Ownership,93.8,99.3,99.6,99.8,,,98.4,96.1,96.4
Net_Insider_Purchases,421.0,0.0,-61.0,-1.0,-1.0,-124.0,-124.0,35.0,-4.0
No_of_Employees,750.0,700.0,700.0,700.0,700.0,700.0,700.0,713.0,713.0
No_of_Institutions,390.0,399.0,406.0,386.0,392.0,398.0,412.0,416.0,421.0
