AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,27.0,29.7,1.9,0.9,0.9,0.0
Institutional_Ownership,79.4,79.9,47.5,94.3,,
Net_Insider_Purchases,10723.0,11430.0,5711.0,99.0,99.0,0.0
No_of_Employees,1173.0,1173.0,980.0,980.0,980.0,980.0
No_of_Institutions,86.0,87.0,61.0,48.0,57.0,
