AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.7,5.6,5.5,3.0,5.1,5.2,5.1,1.4,7.5
Institutional_Ownership,31.7,34.0,31.1,31.8,31.3,29.8,28.6,28.1,27.1
Net_Insider_Purchases,21.0,20.0,84.0,3.0,15.0,92.0,84.0,14.0,844.0
No_of_Employees,727.0,648.0,648.0,590.0,590.0,590.0,590.0,367.0,367.0
No_of_Institutions,134.0,130.0,129.0,106.0,96.0,89.0,79.0,83.0,94.0
