AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.0
Institutional_Ownership,92.8,91.0,88.5,90.3,82.7
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,1.0,1.0,1.0,1.0,1.0
No_of_Institutions,75.0,101.0,89.0,87.0,78.0
