AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,0.7,13.1
Institutional_Ownership,5.0,6.1,5.8,6.8,6.6,0.2,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,185.0
No_of_Employees,56.0,56.0,54.0,54.0,54.0,54.0,87.0
No_of_Institutions,9.0,7.0,10.0,11.0,8.0,1.0,1.0
