AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,06/30/2021
Insider_Ownership,2.4,2.9,41.9
Institutional_Ownership,27.6,33.8,82.7
Net_Insider_Purchases,-2571.0,-2312.0,12566.0
No_of_Employees,16.0,16.0,
No_of_Institutions,28.0,19.0,20.0
