AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022
Insider_Ownership,2.3,2.4
Institutional_Ownership,7.2,7.9
Net_Insider_Purchases,307.0,1504.0
No_of_Employees,32.0,32.0
No_of_Institutions,11.0,9.0
