AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,9.4,8.7,8.6,6.4,8.2,8.8
Institutional_Ownership,16.4,18.4,17.5,18.7,22.4,21.5
Net_Insider_Purchases,418.0,415.0,611.0,401.0,149.0,-144.0
No_of_Employees,70.0,45.0,45.0,45.0,23.0,23.0
No_of_Institutions,54.0,61.0,52.0,64.0,65.0,61.0
