AAII_KEY_STATISTICS_DATA,07/30/2022,01/29/2022,10/30/2021,07/31/2021,01/30/2021,08/01/2020
Insider_Ownership,8.5,7.6,0.2,8.1,7.3,0.6
Institutional_Ownership,64.2,65.6,64.5,64.8,65.7,71.5
Net_Insider_Purchases,205.0,184.0,3.0,277.0,245.0,25.0
No_of_Employees,7500.0,7500.0,7400.0,7400.0,7400.0,10060.0
No_of_Institutions,166.0,175.0,171.0,164.0,172.0,188.0
