AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,,98.8,,,,,,,
Net_Insider_Purchases,-1.0,3.0,19.0,-9.0,2.0,4.0,5.0,-1.0,2.0
No_of_Employees,5328.0,4863.0,4863.0,4647.0,4647.0,4647.0,4647.0,6977.0,6977.0
No_of_Institutions,482.0,486.0,479.0,474.0,474.0,472.0,487.0,462.0,493.0
