AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,0.2,,3.5
Institutional_Ownership,14.4,0.6,0.9
Net_Insider_Purchases,12.0,0.0,-1926.0
No_of_Employees,19.0,12.0,12.0
No_of_Institutions,17.0,8.0,11.0
