AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,0.7,7.6,7.8,9.8,3.0
Institutional_Ownership,,,,,,
Net_Insider_Purchases,0.0,75.0,1400.0,1325.0,3625.0,2300.0
No_of_Employees,3.0,6.0,6.0,6.0,3.0,3.0
No_of_Institutions,,,,,,
