AAII_KEY_STATISTICS_DATA,06/30/2022,09/30/2021
Insider_Ownership,0.0,0.0
Institutional_Ownership,9.3,9.2
Net_Insider_Purchases,0.0,0.0
No_of_Employees,237.0,2.0
No_of_Institutions,23.0,24.0
