AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,06/30/2020,03/31/2020
Insider_Ownership,,,,
Institutional_Ownership,0.0,0.0,0.6,0.4
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,37.0,37.0,37.0,37.0
No_of_Institutions,0.0,0.0,2.0,3.0
