AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2020
Insider_Ownership,,,
Institutional_Ownership,10.1,12.0,1.6
Net_Insider_Purchases,,,
No_of_Employees,4.0,,
No_of_Institutions,11.0,10.0,9.0
