AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,10.1,15.5,17.4,6.1,6.4,15.2,0.0
Net_Insider_Purchases,,,,,,,
No_of_Employees,14.0,6.0,6.0,6.0,6.0,6.0,6.0
No_of_Institutions,16.0,15.0,15.0,10.0,13.0,8.0,1.0
