AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,9.5,1.3,3.0
Institutional_Ownership,2.9,2.2,1.6
Net_Insider_Purchases,42.0,3.0,0.0
No_of_Employees,61.0,60.0,60.0
No_of_Institutions,14.0,11.0,11.0
