AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,2.0,1.4,1.3
Institutional_Ownership,1.6,8.5,0.8
Net_Insider_Purchases,173.0,128.0,67.0
No_of_Employees,8.0,8.0,8.0
No_of_Institutions,10.0,12.0,11.0
