AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,59.3,57.9,52.1
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,2.0,2.0,2.0
No_of_Institutions,63.0,52.0,49.0
