AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,1.6,0.2,0.6,2.6,3.0,,
Institutional_Ownership,44.4,45.1,44.2,45.2,42.5,42.9,45.9,46.5
Net_Insider_Purchases,0.0,18.0,-5.0,-55.0,-24.0,31.0,0.0,0.0
No_of_Employees,2866.0,2853.0,2878.0,2849.0,2854.0,2871.0,2868.0,2871.0
No_of_Institutions,131.0,140.0,136.0,141.0,131.0,124.0,125.0,129.0
