AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,0.0,0.0
Institutional_Ownership,72.7,57.3
Net_Insider_Purchases,0.0,0.0
No_of_Employees,2.0,2.0
No_of_Institutions,33.0,29.0
