AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.1,0.0,0.3,0.2,0.0,0.0,0.0
Institutional_Ownership,26.8,41.0,45.2,53.2,53.2,34.0,11.3
Net_Insider_Purchases,119.0,0.0,24.0,20.0,0.0,0.0,0.0
No_of_Employees,12.0,12.0,12.0,12.0,12.0,12.0,12.0
No_of_Institutions,28.0,36.0,32.0,33.0,37.0,21.0,12.0
