AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.1,4.9,4.5,1.2,3.0,3.6,3.7,3.7,3.9
Institutional_Ownership,97.4,,99.0,96.4,96.2,81.7,91.5,88.9,92.8
Net_Insider_Purchases,516.0,315.0,949.0,-97.0,-423.0,274.0,278.0,757.0,760.0
No_of_Employees,819.0,875.0,875.0,645.0,645.0,645.0,645.0,595.0,595.0
No_of_Institutions,184.0,193.0,212.0,199.0,181.0,148.0,125.0,102.0,94.0
