AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,4.6,15.8,16.2,15.6,11.3
Institutional_Ownership,41.1,37.9,36.7,30.9,10.5
Net_Insider_Purchases,-18937.0,973.0,1468.0,28000.0,23648.0
No_of_Employees,160.0,100.0,100.0,69.0,
No_of_Institutions,132.0,115.0,99.0,54.0,68.0
