AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,2.0,6.1,0.3,,6.0,15.8,11.5
Institutional_Ownership,24.7,24.0,24.8,,22.2,22.1,27.5
Net_Insider_Purchases,25.0,81.0,3.0,,39.0,66.0,49.0
No_of_Employees,161.0,161.0,320.0,320.0,320.0,353.0,353.0
No_of_Institutions,26.0,22.0,23.0,,26.0,20.0,28.0
