AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.7,0.5,0.0,0.0,1.0,1.4
Institutional_Ownership,8.7,8.7,10.2,11.1,4.3,5.7
Net_Insider_Purchases,216.0,-195.0,0.0,0.0,-24.0,-78.0
No_of_Employees,15.0,15.0,116.0,116.0,131.0,131.0
No_of_Institutions,48.0,50.0,56.0,53.0,42.0,53.0
