AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,0.3,0.3
Institutional_Ownership,29.0,18.5
Net_Insider_Purchases,55.0,68.0
No_of_Employees,,
No_of_Institutions,167.0,134.0
