AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021
Insider_Ownership,4.2,,0.0,
Institutional_Ownership,9.2,3.6,19.6,
Net_Insider_Purchases,0.0,0.0,0.0,
No_of_Employees,58.0,58.0,9.0,9.0
No_of_Institutions,20.0,22.0,20.0,
