AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,,5.1,,,,,
Institutional_Ownership,12.3,19.0,18.9,19.5,19.9,22.1,23.4
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,13.0,13.0,13.0,13.0,13.0,13.0,13.0
No_of_Institutions,5.0,5.0,4.0,4.0,4.0,3.0,4.0
