AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,14.6,12.0,3.1,7.6,0.0,
Institutional_Ownership,16.3,16.7,21.2,31.5,31.3,31.3
Net_Insider_Purchases,82.0,-23.0,-188.0,-897.0,0.0,0.0
No_of_Employees,1376.0,1376.0,1376.0,1376.0,1376.0,1376.0
No_of_Institutions,14.0,15.0,17.0,17.0,18.0,18.0
