AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022,09/30/2021,03/31/2021
Insider_Ownership,11.0,1.4,39.0,39.0
Institutional_Ownership,52.6,57.2,58.7,62.6
Net_Insider_Purchases,159.0,425.0,120.0,0.0
No_of_Employees,586.0,563.0,563.0,
No_of_Institutions,126.0,122.0,68.0,64.0
