AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,43.9,43.9
Institutional_Ownership,0.0,0.0
Net_Insider_Purchases,450.0,419.0
No_of_Employees,,
No_of_Institutions,0.0,0.0
