AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,,
Institutional_Ownership,10.4,20.0,14.3,2.8,1.7,1.9
Net_Insider_Purchases,,,,,,
No_of_Employees,51.0,51.0,72.0,39.0,70.0,70.0
No_of_Institutions,10.0,13.0,9.0,13.0,7.0,5.0
