AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020
Insider_Ownership,0.0,0.0
Institutional_Ownership,96.1,37.1
Net_Insider_Purchases,0.0,1500.0
No_of_Employees,,
No_of_Institutions,88.0,48.0
