AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,11.9,19.0
Institutional_Ownership,36.9,91.5
Net_Insider_Purchases,16929.0,12493.0
No_of_Employees,114.0,
No_of_Institutions,32.0,83.0
