AAII_KEY_STATISTICS_DATA,04/01/2023,07/02/2022,04/02/2022,10/02/2021,07/03/2021
Insider_Ownership,0.9,4.2,15.5,,19.2
Institutional_Ownership,87.5,89.6,94.0,89.7,92.3
Net_Insider_Purchases,70.0,122.0,-18565.0,0.0,-16833.0
No_of_Employees,2198.0,2388.0,2388.0,2175.0,2175.0
No_of_Institutions,191.0,182.0,155.0,109.0,121.0
