AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.0,0.0,0.1,0.1
Institutional_Ownership,93.5,89.7,90.7,84.6,83.5
Net_Insider_Purchases,1467.0,1249.0,788.0,53.0,53.0
No_of_Employees,256.0,256.0,256.0,283.0,283.0
No_of_Institutions,278.0,262.0,247.0,259.0,271.0
