AAII_KEY_STATISTICS_DATA,12/30/2020,06/30/2020
Insider_Ownership,48.1,48.1
Institutional_Ownership,,
Net_Insider_Purchases,0.0,0.0
No_of_Employees,124.0,117.0
No_of_Institutions,,
