AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,1.1,1.1,1.1
Institutional_Ownership,71.2,31.9,32.0,27.4
Net_Insider_Purchases,2119.0,2122.0,191.0,191.0
No_of_Employees,17.0,17.0,12.0,12.0
No_of_Institutions,22.0,23.0,28.0,31.0
