AAII_KEY_STATISTICS_DATA,06/30/2022,06/30/2021,12/31/2020
Insider_Ownership,,,
Institutional_Ownership,0.1,0.2,0.0
Net_Insider_Purchases,,,
No_of_Employees,13.0,13.0,8.0
No_of_Institutions,6.0,6.0,0.0
