AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.1,2.9,2.7,0.7,1.1,0.8,65.0,65.7,1.2
Institutional_Ownership,5.4,6.2,20.4,20.2,23.1,24.8,23.6,22.9,23.2
Net_Insider_Purchases,-34.0,962.0,967.0,154.0,320.0,88.0,1239.0,1241.0,-13.0
No_of_Employees,25.0,55.0,55.0,59.0,59.0,59.0,59.0,75.0,75.0
No_of_Institutions,39.0,38.0,50.0,62.0,75.0,90.0,86.0,83.0,80.0
