AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,3.2,3.2
Institutional_Ownership,57.3,59.1
Net_Insider_Purchases,36.0,35.0
No_of_Employees,496.0,496.0
No_of_Institutions,156.0,156.0
