AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.9,0.0,0.9,4.9
Institutional_Ownership,89.5,89.5,90.2,0.0
Net_Insider_Purchases,388.0,0.0,411.0,37378.0
No_of_Employees,38.0,26.0,26.0,13.0
No_of_Institutions,76.0,74.0,63.0,0.0
