AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,03/31/2021
Insider_Ownership,,4.7,2.2,1.3
Institutional_Ownership,2.7,3.0,5.1,7.5
Net_Insider_Purchases,0.0,777.0,302.0,144.0
No_of_Employees,53.0,42.0,42.0,37.0
No_of_Institutions,14.0,11.0,14.0,12.0
