AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,1.6,7.4,10.7,,
Institutional_Ownership,54.7,55.0,55.9,56.1,56.2
Net_Insider_Purchases,13.0,31.0,60.0,0.0,0.0
No_of_Employees,110.0,110.0,110.0,100.0,100.0
No_of_Institutions,46.0,48.0,49.0,59.0,74.0
