AAII_KEY_STATISTICS_DATA,08/31/2022,02/28/2022,08/31/2021
Insider_Ownership,0.0,0.0,
Institutional_Ownership,21.6,20.6,15.2
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,40.0,41.0,36.0
