AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,8.4,10.2,10.2,13.3,10.6,11.5
Net_Insider_Purchases,,,,,,
No_of_Employees,38.0,29.0,29.0,29.0,73.0,73.0
No_of_Institutions,19.0,16.0,15.0,16.0,15.0,10.0
