AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,2.1,4.8,4.8,4.7
Institutional_Ownership,72.5,68.5,69.7,70.5
Net_Insider_Purchases,1.0,162.0,162.0,6.0
No_of_Employees,14.0,14.0,14.0,16.0
No_of_Institutions,314.0,317.0,299.0,293.0
