AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.4,3.7,3.2,7.5,,9.1,9.1,10.4,3.2
Institutional_Ownership,16.1,16.3,16.0,22.0,,17.5,17.3,28.9,23.1
Net_Insider_Purchases,230.0,795.0,433.0,579.0,,608.0,717.0,204.0,132.0
No_of_Employees,87.0,81.0,81.0,71.0,71.0,71.0,71.0,64.0,64.0
No_of_Institutions,38.0,40.0,38.0,35.0,,44.0,36.0,37.0,35.0
