AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,23.2,23.8,19.9,,9.2,9.2,17.2,20.5,
Institutional_Ownership,6.2,8.1,7.3,6.3,6.4,2.0,0.9,,
Net_Insider_Purchases,41.0,101.0,34.0,0.0,3.0,3.0,-553.0,2301.0,
No_of_Employees,3.0,3.0,3.0,1.0,1.0,1.0,,,0.0
No_of_Institutions,32.0,51.0,59.0,61.0,47.0,21.0,18.0,,
