AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,11.7,10.3
Institutional_Ownership,28.7,95.7
Net_Insider_Purchases,760.0,582.0
No_of_Employees,1327.0,
No_of_Institutions,42.0,59.0
