AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.9,2.3,8.3,12.0,43.0,47.6,21.0
Institutional_Ownership,14.9,16.4,6.7,6.2,10.0,11.1,11.1
Net_Insider_Purchases,2823.0,2463.0,-2081.0,-755.0,3023.0,8506.0,2017.0
No_of_Employees,35.0,35.0,35.0,35.0,35.0,25.0,25.0
No_of_Institutions,3.0,4.0,2.0,2.0,2.0,2.0,2.0
