AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,82.1,84.8,74.7
Net_Insider_Purchases,946.0,946.0,946.0
No_of_Employees,,,
No_of_Institutions,46.0,47.0,44.0
