AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.3,3.3,3.3,3.3
Institutional_Ownership,15.1,15.1,15.1,15.1
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,821.0,821.0,821.0,821.0
No_of_Institutions,46.0,46.0,46.0,46.0
