AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,56.9,55.6,61.1
Net_Insider_Purchases,0.0,-776.0,-776.0
No_of_Employees,,,
No_of_Institutions,6.0,5.0,6.0
