AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.6,3.3,0.2,0.7,0.7,0.8,0.0,
Institutional_Ownership,,,,,,,,
Net_Insider_Purchases,-125.0,1591.0,16.0,50.0,115.0,122.0,2.0,0.0
No_of_Employees,1037.0,1037.0,660.0,660.0,660.0,660.0,1100.0,1100.0
No_of_Institutions,303.0,294.0,262.0,268.0,270.0,263.0,252.0,236.0
