AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,,90.4,90.4
Institutional_Ownership,0.8,0.5,8.5
Net_Insider_Purchases,0.0,400.0,400.0
No_of_Employees,149.0,3.0,3.0
No_of_Institutions,19.0,17.0,63.0
